time, itow, lat, lon, alt, speed, accuracy
171.000, 54036679, 38.7314526, -90.2825753, 137.4464340, 9.369, 0.300
171.100, 54036779, 38.7314441, -90.2825753, 137.3591992, 9.494, 0.300
171.200, 54036879, 38.7314358, -90.2825741, 137.3593717, 9.306, 0.300
171.300, 54036979, 38.7314273, -90.2825710, 137.4157417, 9.546, 0.300
171.400, 54037079, 38.7314188, -90.2825672, 137.4578043, 9.776, 0.300
171.500, 54037179, 38.7314107, -90.2825627, 137.4993202, 9.689, 0.300
171.600, 54037279, 38.7314032, -90.2825571, 137.5381756, 9.537, 0.300
171.700, 54037379, 38.7313962, -90.2825505, 137.6121068, 9.556, 0.300
171.800, 54037479, 38.7313900, -90.2825425, 137.6017286, 9.656, 0.300
171.900, 54037579, 38.7313848, -90.2825341, 137.6231832, 9.362, 0.300
172.000, 54037679, 38.7313800, -90.2825246, 137.6334038, 9.682, 0.300
172.100, 54037779, 38.7313764, -90.2825146, 137.6691878, 9.539, 0.300
172.200, 54037879, 38.7313738, -90.2825037, 137.6958067, 9.775, 0.300
172.300, 54037979, 38.7313722, -90.2824931, 137.6106429, 9.448, 0.300
172.400, 54038079, 38.7313715, -90.2824818, 137.6382044, 9.792, 0.300
172.500, 54038179, 38.7313716, -90.2824708, 137.6964238, 9.714, 0.300
172.600, 54038279, 38.7313726, -90.2824595, 137.7464522, 9.948, 0.300
172.700, 54038379, 38.7313745, -90.2824487, 137.7909381, 9.724, 0.300
172.800, 54038479, 38.7313777, -90.2824380, 137.7274708, 9.938, 0.300
172.900, 54038579, 38.7313815, -90.2824281, 137.7233058, 9.731, 0.300
173.000, 54038679, 38.7313863, -90.2824185, 137.7377409, 9.814, 0.300
173.100, 54038779, 38.7313917, -90.2824100, 137.7225571, 9.538, 0.300
173.200, 54038879, 38.7313979, -90.2824028, 137.7122225, 9.306, 0.300
173.300, 54038979, 38.7314052, -90.2823961, 137.7369647, 9.771, 0.300
173.400, 54039079, 38.7314128, -90.2823906, 137.7617545, 9.534, 0.300
173.500, 54039179, 38.7314207, -90.2823862, 137.7451595, 9.637, 0.300
173.600, 54039279, 38.7314296, -90.2823829, 137.6896405, 9.885, 0.300
173.700, 54039379, 38.7314380, -90.2823808, 137.6672620, 9.641, 0.300
173.800, 54039479, 38.7314470, -90.2823802, 137.6614716, 9.815, 0.300
173.900, 54039579, 38.7314560, -90.2823808, 137.6777551, 9.902, 0.300
174.000, 54039679, 38.7314650, -90.2823828, 137.6492098, 10.094, 0.300
174.100, 54039779, 38.7314737, -90.2823854, 137.6202372, 9.936, 0.290
174.200, 54039879, 38.7314824, -90.2823894, 137.5882406, 10.227, 0.300
174.300, 54039979, 38.7314908, -90.2823945, 137.5559657, 10.262, 0.300
174.400, 54040079, 38.7314982, -90.2824008, 137.4989479, 10.086, 0.300
174.500, 54040179, 38.7315058, -90.2824081, 137.4378411, 10.351, 0.300
174.600, 54040279, 38.7315113, -90.2824163, 137.4075878, 9.696, 0.300
174.700, 54040379, 38.7315165, -90.2824253, 137.3101827, 9.629, 0.300
174.800, 54040479, 38.7315203, -90.2824352, 137.2824081, 9.648, 0.300
174.900, 54040579, 38.7315232, -90.2824460, 137.2871984, 9.798, 0.300
175.000, 54040679, 38.7315253, -90.2824569, 137.2559907, 9.878, 0.300
175.100, 54040779, 38.7315268, -90.2824684, 137.2319329, 10.043, 0.300
175.200, 54040879, 38.7315275, -90.2824798, 137.1296478, 10.012, 0.300
175.300, 54040979, 38.7315270, -90.2824913, 137.0932208, 10.060, 0.301
175.400, 54041079, 38.7315253, -90.2825022, 137.0853084, 9.776, 0.290
175.500, 54041179, 38.7315227, -90.2825128, 137.0762088, 9.709, 0.290
175.600, 54041279, 38.7315192, -90.2825232, 137.0384002, 9.790, 0.290
175.700, 54041379, 38.7315149, -90.2825330, 137.0211680, 9.784, 0.300
175.800, 54041479, 38.7315094, -90.2825422, 137.0277770, 9.958, 0.300
175.900, 54041579, 38.7315035, -90.2825500, 137.0018440, 9.612, 0.300
176.000, 54041680, 38.7314965, -90.2825581, 137.0109140, 10.260, 0.300
176.100, 54041780, 38.7314894, -90.2825646, 136.9921530, 9.801, 0.300
176.200, 54041880, 38.7314816, -90.2825705, 136.9613367, 10.069, 0.300
176.300, 54041980, 38.7314733, -90.2825749, 136.9620647, 9.859, 0.300
176.400, 54042080, 38.7314648, -90.2825780, 136.9910174, 9.737, 0.300
176.500, 54042180, 38.7314562, -90.2825799, 136.9631570, 9.572, 0.300
176.600, 54042280, 38.7314475, -90.2825800, 137.0044883, 9.472, 0.300
176.700, 54042380, 38.7314390, -90.2825788, 137.0616448, 9.343, 0.300
176.800, 54042480, 38.7314307, -90.2825763, 137.1221202, 9.412, 0.300
176.900, 54042580, 38.7314224, -90.2825726, 137.1454920, 9.544, 0.300
177.000, 54042679, 38.7314145, -90.2825686, 137.2265267, 9.522, 0.300
177.100, 54042779, 38.7314070, -90.2825630, 137.2529180, 9.430, 0.300
177.200, 54042879, 38.7313998, -90.2825568, 137.2595967, 9.542, 0.300
177.300, 54042979, 38.7313934, -90.2825497, 137.2829017, 9.358, 0.300
177.400, 54043079, 38.7313876, -90.2825422, 137.2967781, 9.158, 0.300
177.500, 54043179, 38.7313826, -90.2825339, 137.3059775, 9.159, 0.300
177.600, 54043279, 38.7313781, -90.2825251, 137.3006496, 9.136, 0.300
177.700, 54043379, 38.7313743, -90.2825158, 137.2923286, 9.018, 0.300
177.800, 54043479, 38.7313716, -90.2825067, 137.2826420, 8.714, 0.300
177.900, 54043579, 38.7313692, -90.2824968, 137.2899559, 8.858, 0.300
178.000, 54043680, 38.7313677, -90.2824872, 137.3162757, 8.402, 0.290
178.100, 54043780, 38.7313671, -90.2824779, 137.3471400, 8.278, 0.290
178.200, 54043880, 38.7313673, -90.2824687, 137.3586465, 8.099, 0.290
178.300, 54043980, 38.7313682, -90.2824598, 137.3920030, 7.916, 0.290
178.400, 54044080, 38.7313697, -90.2824508, 137.4092179, 7.952, 0.290
178.500, 54044180, 38.7313718, -90.2824426, 137.4209595, 7.615, 0.290
178.600, 54044280, 38.7313745, -90.2824348, 137.4105073, 7.436, 0.290
178.700, 54044380, 38.7313775, -90.2824277, 137.4149268, 7.072, 0.290
178.800, 54044480, 38.7313807, -90.2824212, 137.4223262, 6.769, 0.290
178.900, 54044580, 38.7313843, -90.2824157, 137.4164491, 6.313, 0.290
179.000, 54044679, 38.7313881, -90.2824107, 137.4074130, 6.152, 0.290
179.100, 54044779, 38.7313921, -90.2824060, 137.4134471, 6.043, 0.290
179.200, 54044879, 38.7313966, -90.2824019, 137.4431179, 6.157, 0.290
179.300, 54044979, 38.7314012, -90.2823981, 137.4347005, 6.045, 0.290
179.400, 54045079, 38.7314058, -90.2823947, 137.4357251, 5.902, 0.290
179.500, 54045179, 38.7314102, -90.2823915, 137.4339241, 5.678, 0.290
179.600, 54045279, 38.7314145, -90.2823886, 137.4411501, 5.435, 0.290
179.700, 54045379, 38.7314184, -90.2823859, 137.4312117, 5.055, 0.290
179.800, 54045479, 38.7314223, -90.2823832, 137.4654152, 4.951, 0.290
179.900, 54045579, 38.7314258, -90.2823808, 137.4438062, 4.427, 0.290
180.000, 54045679, 38.7314290, -90.2823789, 137.4539498, 4.066, 0.290
180.100, 54045779, 38.7314319, -90.2823771, 137.4539447, 3.596, 0.290
180.200, 54045879, 38.7314345, -90.2823753, 137.4707079, 3.289, 0.290
180.300, 54045979, 38.7314370, -90.2823737, 137.4658050, 3.182, 0.290
180.400, 54046079, 38.7314395, -90.2823721, 137.4515851, 3.019, 0.290
180.500, 54046179, 38.7314417, -90.2823706, 137.4750029, 2.849, 0.290
180.600, 54046279, 38.7314436, -90.2823695, 137.4856356, 2.519, 0.290
180.700, 54046379, 38.7314457, -90.2823682, 137.4774760, 2.353, 0.290
180.800, 54046479, 38.7314472, -90.2823672, 137.4916061, 1.930, 0.290
180.900, 54046579, 38.7314484, -90.2823664, 137.4956113, 1.604, 0.290
181.000, 54046679, 38.7314495, -90.2823657, 137.4773706, 1.264, 0.290
181.100, 54046779, 38.7314501, -90.2823655, 137.4986389, 0.878, 0.290
181.200, 54046879, 38.7314506, -90.2823652, 137.4851400, 0.607, 0.290
181.300, 54046979, 38.7314508, -90.2823650, 137.5009464, 0.239, 0.290
181.400, 54047079, 38.7314509, -90.2823652, 137.5101668, 0.022, 0.290
181.500, 54047179, 38.7314507, -90.2823652, 137.5119039, 0.058, 0.290
181.600, 54047279, 38.7314508, -90.2823652, 137.5039101, 0.058, 0.290
181.700, 54047379, 38.7314508, -90.2823651, 137.5130873, 0.007, 0.290
181.800, 54047479, 38.7314508, -90.2823653, 137.5039486, 0.017, 0.290
181.900, 54047579, 38.7314508, -90.2823653, 137.5039486, 0.017, 0.290
182.000, 54047679, 38.7314508, -90.2823653, 137.5180061, 0.022, 0.290
182.100, 54047779, 38.7314508, -90.2823653, 137.5123725, 0.022, 0.290
182.200, 54047879, 38.7314509, -90.2823654, 137.5165004, 0.010, 0.290
182.300, 54047979, 38.7314509, -90.2823654, 137.5141542, 0.002, 0.290
182.400, 54048079, 38.7314509, -90.2823655, 137.5102822, 0.000, 0.290
182.500, 54048179, 38.7314508, -90.2823655, 137.5104752, -0.001, 0.290
182.600, 54048279, 38.7314510, -90.2823655, 137.5087381, 0.010, 0.290
182.700, 54048379, 38.7314510, -90.2823655, 137.5087381, 0.002, 0.286
182.800, 54048479, 38.7314511, -90.2823655, 137.5071940, 0.060, 0.280
182.900, 54048579, 38.7314511, -90.2823655, 137.5062189, 0.004, 0.280
183.000, 54048679, 38.7314510, -90.2823655, 137.5149948, 0.033, 0.280
183.100, 54048779, 38.7314511, -90.2823655, 137.5189053, 0.020, 0.280
183.200, 54048879, 38.7314511, -90.2823656, 137.5212900, 0.014, 0.280
183.300, 54048979, 38.7314511, -90.2823656, 137.5283087, 0.022, 0.280
183.400, 54049079, 38.7314511, -90.2823656, 137.5353475, 0.014, 0.280
183.500, 54049179, 38.7314510, -90.2823657, 137.5437417, 0.030, 0.280
183.600, 54049279, 38.7314510, -90.2823657, 137.5509875, 0.020, 0.280
183.700, 54049379, 38.7314511, -90.2823657, 137.5572442, 0.004, 0.280
183.800, 54049479, 38.7314511, -90.2823658, 137.5572826, 0.010, 0.280
183.900, 54049579, 38.7314511, -90.2823658, 137.5572826, 0.011, 0.280
184.000, 54049679, 38.7314511, -90.2823658, 137.5713401, 0.010, 0.280
184.100, 54049779, 38.7314511, -90.2823660, 137.5713785, 0.000, 0.280
184.200, 54049879, 38.7314511, -90.2823660, 137.5713785, 0.017, 0.280
184.300, 54049979, 38.7314512, -90.2823660, 137.5727742, 0.043, 0.280
184.400, 54050079, 38.7314512, -90.2823661, 137.5776737, -0.000, 0.280
184.500, 54050179, 38.7314512, -90.2823661, 137.5823662, 0.009, 0.280
184.600, 54050279, 38.7314512, -90.2823661, 137.5776737, 0.000, 0.280
184.700, 54050379, 38.7314513, -90.2823661, 137.5909692, 0.019, 0.280
184.800, 54050479, 38.7314513, -90.2823661, 137.5901871, 0.014, 0.280
184.900, 54050579, 38.7314513, -90.2823661, 137.5950626, 0.004, 0.280
185.000, 54050679, 38.7314514, -90.2823661, 137.5964438, 0.014, 0.280
185.100, 54050779, 38.7314514, -90.2823661, 137.6112834, 0.027, 0.280
185.200, 54050879, 38.7314514, -90.2823661, 137.6105013, 0.020, 0.280
185.300, 54050979, 38.7314514, -90.2823661, 137.6105013, 0.019, 0.280
185.400, 54051079, 38.7314515, -90.2823661, 137.6089572, -0.000, 0.280
185.500, 54051179, 38.7314515, -90.2823661, 137.6200794, 0.010, 0.280
185.600, 54051279, 38.7314515, -90.2823661, 137.6308155, 0.042, 0.280
185.700, 54051379, 38.7314515, -90.2823661, 137.6300334, 0.034, 0.280
185.800, 54051479, 38.7314515, -90.2823661, 137.6448730, 0.022, 0.280
185.900, 54051579, 38.7314515, -90.2823662, 137.6550633, 0.029, 0.280
186.000, 54051679, 38.7314516, -90.2823661, 137.6511297, 0.030, 0.280
186.100, 54051779, 38.7314516, -90.2823662, 137.6634684, 0.028, 0.270
186.200, 54051879, 38.7314516, -90.2823662, 137.6792831, 0.022, 0.270
186.300, 54051979, 38.7314516, -90.2823661, 137.6940987, 0.012, 0.270
186.400, 54052079, 38.7314516, -90.2823662, 137.6792831, 0.051, 0.270
186.500, 54052179, 38.7314516, -90.2823662, 137.7109024, 0.020, 0.270
186.600, 54052279, 38.7314517, -90.2823662, 137.6995973, 0.010, 0.270
186.700, 54052379, 38.7314517, -90.2823662, 137.7048689, 0.023, 0.270
186.800, 54052479, 38.7314517, -90.2823662, 137.7277123, 0.049, 0.270
186.900, 54052579, 38.7314517, -90.2823662, 137.7259551, 0.021, 0.270
187.000, 54052679, 38.7314518, -90.2823662, 137.7402257, 0.022, 0.270
187.100, 54052779, 38.7314518, -90.2823661, 137.7479976, 0.037, 0.270
187.200, 54052879, 38.7314518, -90.2823662, 137.7480265, 0.000, 0.270
187.300, 54052979, 38.7314519, -90.2823662, 137.7462894, 0.001, 0.270
187.400, 54053079, 38.7314519, -90.2823662, 137.7464824, 0.046, 0.270
187.500, 54053179, 38.7314519, -90.2823662, 137.7542832, 0.015, 0.270
187.600, 54053279, 38.7314519, -90.2823663, 137.7543216, 0.020, 0.270
187.700, 54053379, 38.7314520, -90.2823662, 137.7644503, 0.049, 0.270
187.800, 54053479, 38.7314520, -90.2823662, 137.7667966, -0.000, 0.270
187.900, 54053579, 38.7314520, -90.2823663, 137.7779620, 0.020, 0.270
188.000, 54053679, 38.7314519, -90.2823662, 137.7745974, 0.050, 0.270
188.100, 54053779, 38.7314521, -90.2823663, 137.7871492, 0.067, 0.270
188.200, 54053879, 38.7314521, -90.2823663, 137.7871492, 0.010, 0.270
188.300, 54053979, 38.7314521, -90.2823663, 137.7871492, 0.009, 0.270
188.400, 54054079, 38.7314521, -90.2823663, 137.8152642, 0.032, 0.270
188.500, 54054179, 38.7314521, -90.2823663, 137.8246292, 0.048, 0.270
188.600, 54054279, 38.7314521, -90.2823664, 137.8231034, 0.041, 0.270
188.700, 54054379, 38.7314522, -90.2823664, 137.8363989, 0.051, 0.270
188.800, 54054479, 38.7314522, -90.2823664, 137.8574751, 0.022, 0.270
188.900, 54054579, 38.7314522, -90.2823664, 137.8574751, 0.014, 0.270
189.000, 54054679, 38.7314522, -90.2823664, 137.8637318, 0.010, 0.270
189.100, 54054779, 38.7314522, -90.2823664, 137.8873329, 0.047, 0.270
189.200, 54054879, 38.7314522, -90.2823663, 137.8996091, 0.030, 0.270
189.300, 54054979, 38.7314522, -90.2823663, 137.9037169, 0.018, 0.270
189.400, 54055079, 38.7314523, -90.2823663, 137.9199233, -0.000, 0.270
189.500, 54055179, 38.7314523, -90.2823663, 137.9251949, 0.026, 0.270
189.600, 54055279, 38.7314523, -90.2823663, 137.9339808, 0.037, 0.270
